15 ,22 ,629 ,25 ,227 ,347 ,43 ,121 ,2698 ,826 ,0 ,1152 ,891 ,520 ,76 ,333 ,6300 ,216 ,23 ,1000 ,211 ,63 ,459 ,161 ,174 ,122 ,16 ,24 ,518 ,115 ,14 ,69 
0 ,6 ,0 ,41 ,72 ,172 ,41 ,188 ,2459 ,623 ,1152 ,0 ,1983 ,535 ,189 ,788 ,506 ,280 ,105 ,1935 ,426 ,83 ,626 ,360 ,12 ,987 ,0 ,53 ,3053 ,46 ,113 ,182 
3 ,1 ,0 ,127 ,293 ,557 ,49 ,623 ,753 ,1792 ,891 ,1983 ,0 ,2160 ,736 ,1707 ,793 ,557 ,75 ,2596 ,425 ,99 ,861 ,717 ,281 ,3747 ,4 ,37 ,3258 ,29 ,98 ,92 
68 ,4 ,0 ,100 ,77 ,530 ,108 ,403 ,2454 ,1023 ,520 ,535 ,2160 ,0 ,34 ,2045 ,68 ,508 ,59 ,2554 ,405 ,43 ,1625 ,193 ,764 ,1826 ,0 ,16 ,3412 ,9 ,25 ,49 
3 ,0 ,0 ,6 ,24 ,25 ,4 ,90 ,48 ,95 ,76 ,189 ,736 ,34 ,0 ,182 ,21 ,42 ,9 ,377 ,100 ,11 ,74 ,49 ,31 ,236 ,445 ,3 ,218 ,18 ,3 ,7 
336 ,20 ,1006 ,240 ,1407 ,3758 ,58 ,186 ,331 ,378 ,333 ,788 ,1707 ,2045 ,182 ,0 ,1140 ,570 ,291 ,2900 ,1321 ,105 ,1402 ,1688 ,982 ,1329 ,337 ,273 ,2369 ,539 ,271 ,147 
154 ,509 ,58 ,199 ,3013 ,454 ,721 ,3724 ,1612 ,537 ,6300 ,506 ,793 ,68 ,21 ,1140 ,0 ,1302 ,380 ,4775 ,1102 ,3208 ,3849 ,990 ,588 ,533 ,294 ,74 ,5133 ,332 ,21 ,488 
100 ,3341 ,437 ,81 ,422 ,671 ,1176 ,209 ,762 ,185 ,216 ,280 ,557 ,508 ,42 ,570 ,1302 ,0 ,504 ,2082 ,769 ,356 ,1205 ,656 ,446 ,1222 ,647 ,49 ,1804 ,1243 ,16 ,82 
13 ,5 ,120 ,30 ,75 ,315 ,127 ,59 ,53 ,14 ,23 ,105 ,75 ,59 ,9 ,291 ,380 ,504 ,0 ,511 ,187 ,44 ,552 ,421 ,819 ,392 ,537 ,69 ,670 ,1180 ,15 ,109 
553 ,26 ,2905 ,721 ,1896 ,1178 ,419 ,366 ,1023 ,356 ,1000 ,1935 ,2596 ,2554 ,377 ,2900 ,4775 ,2082 ,511 ,0 ,5960 ,2952 ,7124 ,4938 ,581 ,1030 ,2838 ,236 ,7744 ,3631 ,701 ,716 
226 ,70 ,331 ,262 ,433 ,416 ,113 ,193 ,238 ,126 ,211 ,426 ,425 ,405 ,100 ,1321 ,1102 ,769 ,187 ,5960 ,0 ,4368 ,3040 ,2965 ,126 ,334 ,661 ,191 ,7209 ,821 ,150 ,2437 
5 ,8 ,51 ,17 ,72 ,81 ,39 ,26 ,42 ,12 ,63 ,83 ,99 ,43 ,11 ,105 ,3208 ,356 ,44 ,2952 ,4368 ,0 ,900 ,1036 ,36 ,285 ,308 ,115 ,1708 ,786 ,17 ,249 
635 ,276 ,1220 ,202 ,841 ,729 ,5670 ,468 ,583 ,263 ,459 ,626 ,861 ,1625 ,74 ,1402 ,3849 ,1205 ,552 ,7124 ,3040 ,900 ,0 ,1712 ,1196 ,805 ,873 ,196 ,7555 ,1623 ,163 ,449 
37 ,11 ,140 ,101 ,964 ,498 ,65 ,74 ,91 ,57 ,161 ,360 ,717 ,193 ,49 ,1688 ,990 ,656 ,421 ,4938 ,2965 ,1036 ,1712 ,0 ,1339 ,1599 ,753 ,386 ,11632 ,1692 ,76 ,575 
2 ,0 ,9 ,94 ,79 ,29 ,334 ,8 ,1 ,6 ,174 ,12 ,281 ,764 ,31 ,982 ,588 ,446 ,819 ,581 ,126 ,36 ,1196 ,1339 ,0 ,6 ,0 ,0 ,2091 ,22 ,74 ,1125 
45 ,10 ,255 ,44 ,284 ,2209 ,310 ,319 ,194 ,154 ,122 ,987 ,3747 ,1826 ,236 ,1329 ,533 ,1222 ,392 ,1030 ,334 ,285 ,805 ,1599 ,6 ,0 ,8 ,51 ,1962 ,70 ,128 ,643 
226 ,0 ,706 ,166 ,275 ,6477 ,185 ,60 ,0 ,62 ,16 ,0 ,4 ,0 ,445 ,337 ,294 ,647 ,537 ,2838 ,661 ,308 ,873 ,753 ,0 ,8 ,0 ,58 ,2277 ,684 ,120 ,162 
12 ,2 ,34 ,104 ,94 ,55 ,34 ,12 ,22 ,3 ,24 ,53 ,37 ,16 ,3 ,273 ,74 ,49 ,69 ,236 ,191 ,115 ,196 ,386 ,0 ,51 ,58 ,0 ,499 ,215 ,21 ,22 
185 ,49 ,1126 ,256 ,598 ,1623 ,198 ,451 ,406 ,197 ,518 ,3053 ,3258 ,3412 ,218 ,2369 ,5133 ,1804 ,670 ,7744 ,7209 ,1708 ,7555 ,11632 ,2091 ,1962 ,2277 ,499 ,0 ,1911 ,86 ,435 
1043 ,0 ,5386 ,186 ,300 ,373 ,308 ,106 ,5 ,19 ,115 ,46 ,29 ,9 ,18 ,539 ,332 ,1243 ,1180 ,3631 ,821 ,786 ,1623 ,1692 ,22 ,70 ,684 ,215 ,1911 ,0 ,105 ,171 
6 ,1 ,23 ,34 ,679 ,47 ,0 ,15 ,7 ,5 ,14 ,113 ,98 ,25 ,3 ,271 ,21 ,16 ,15 ,701 ,150 ,17 ,163 ,76 ,74 ,128 ,120 ,21 ,86 ,105 ,0 ,1 
169 ,10 ,189 ,47 ,124 ,103 ,71 ,94 ,157 ,60 ,69 ,182 ,92 ,49 ,7 ,147 ,488 ,82 ,109 ,716 ,2437 ,249 ,449 ,575 ,1125 ,643 ,162 ,22 ,435 ,171 ,1 ,0 
