404.396,394.977,412.633,298.29,729.633,287.634,5490.651,279.575,208.689,58.566,348.279,300.63,509.349,761.321,43.601,935.949,2937.79,780.376,451.654,5109.724,3726.681,965.692,0,741.566,737.285,509.863,338.166,156.125,7166.981,1097.76,102.093,372.165
13.526,7.562,77.049,73.54,77.67,135.715,34.614,20.565,18.381,17.164,71.147,96.723,158.856,53.757,16.216,440.915,650.328,191.607,101.255,1901.388,899.184,287.989,741.566,0,382.638,624.745,191.068,104.784,3733,1052.544,39.415,144.326
3.055,1.14,12.081,189.01,106.872,33.58,134.393,11.709,0.899,5.979,168.783,10.676,313.212,756.201,29.364,1313.828,462.686,399.459,453.376,0,82.355,49.81,737.285,382.638,0,8.536,0.149,0.22,1809.545,41.955,87.329,940.724
51.629,7.661,260.251,146.847,285.392,2083.921,237.785,260.529,187.132,153.25,140.942,758.834,3375.696,1366.034,238.632,1894.246,665.91,1078.626,323.393,151.662,177.476,504.212,509.863,624.745,8.536,0,6.745,43.155,1583.707,54.749,159.774,433.797
265.477,0.159,740.334,208.167,219.944,7319.973,175.948,65.545,0.387,48.605,12.777,0,2.644,0,298.944,494.505,190.884,590.99,335.178,0.7,534.821,358.812,338.166,191.068,0.149,6.745,0,45.915,1299.596,451.355,110.101,114.263
3.271,2.474,30.935,170.002,118.481,53.282,24.364,16.722,18.138,3.1,28.669,48.078,36.463,11.266,2.644,487.518,102.783,46.158,60.387,57.969,168.14,121.686,156.125,104.784,0.22,43.155,45.915,0,435.174,223.501,26.368,53.229
158.1,63.076,1234.179,596.508,834.434,1686.733,254.422,450.244,433.25,169.699,707.904,3024.461,3594.015,3173.62,225.601,5329.266,6793.643,1911.903,497.569,4966.03,6940.545,1687.591,7166.981,3733,1809.545,1583.707,1299.596,435.174,0,2160.806,190.165,699.391
1639.217,1.656,8243.605,325.504,470.076,474.354,231.543,206.01,6.801,21.328,136.324,27.004,51.17,10.075,23.576,1079.857,421.521,1212.096,997.828,159.888,1355.018,1118.469,1097.76,1052.544,41.955,54.749,451.355,223.501,2160.806,0,140.103,328.255
8.954,2.283,54.919,77.024,1311.087,211.571,1.198,24.054,10.64,5.227,35.247,153.506,116.336,28.799,5.263,414.286,46.359,22.068,16.96,479.37,161.765,30.337,102.093,39.415,87.329,159.774,110.101,26.368,190.165,140.103,0,1.365
169.475,26.578,257.042,158.535,265.227,370.434,63.865,107.47,302.295,81.239,258.544,381.114,384.096,108.218,21.124,474.291,200.858,133.677,148.998,673.43,1063.911,648.225,372.165,144.326,940.724,433.797,114.263,53.229,699.391,328.255,1.365,0
